key	item	tau	label	instrument	domain	mode	number
gsed2208	gs2sec102	62.29	Does your child help out around the house with simple chores, even if he/she doesn't do them well?	gs2	se	c	102
gsed2208	gs2lic103	63.17	Is your child able to go poo or pee without having accidents (wetting or soiling themselves)?	gs2	li	c	103
gsed2208	gs2lgc104	63.18	Can your child speak using sentences of three or more words that go together (e.g., 'I want water' or 'The house is big')?	gs2	lg	c	104
gsed2208	gs2lgc105	63.2	Can your child name at least two body parts (e.g., arm, eye, or nose)?	gs2	lg	c	105
gsed2208	gs2lic106	63.53	Can your child remove an item of clothing (e.g., take off his/her shirt)?	gs2	li	c	106
gsed2208	gs2lgc107	63.57	Can your child say 15 or more separate words (e.g., names like 'Mama' or objects like 'ball')?	gs2	lg	c	107
gsed2208	gs2moc108	64.14	Can your child jump with both feet leaving the ground?	gs2	mo	c	108
gsed2208	gs2lgc109	64.35	Can your child tell you or someone familiar his/her own name [nickname] when asked to?	gs2	lg	c	109
gsed2208	gs2lgc110	64.82	Can your child correctly ask questions using any of the words 'what,' 'which,' 'where,' or 'who'?	gs2	lg	c	110
gsed2208	gs2sec111	65.55	Does your child show respect around elders?	gs2	se	c	111
gsed2208	gs2lgc112	65.72	Can your child correctly use any of the words 'I,' 'you,' 'she,' or 'he' (e.g., 'I go to store,' or 'He eats rice')?	gs2	lg	c	112
gsed2208	gs2lgc113	65.81	Can your child sing a short song or repeat parts of a rhyme from memory by him/herself?	gs2	lg	c	113
gsed2208	gs2cgc114	65.97	Does your child know the difference between the words 'big' and 'small'? For example, if you ask, 'Give me the big spoon' can your child understand which one to give if there are two different sizes?	gs2	cg	c	114
gsed2208	gs2lgc115	66.09	Does your child pronounce most of his/her words correctly?	gs2	lg	c	115
gsed2208	gs2lic116	66.16	Can your child go to the toilet by him/her-self?	gs2	li	c	116
gsed2208	gs2lgc117	67.69	If you point to an object, can your child correctly use the words 'on,' 'in,' or 'under' to describe where it is (e.g., 'The cup is on the table' instead of 'The cup is in the table.')	gs2	lg	c	117
gsed2208	gs2lic118	67.7	Can your child  put on at least one piece of clothing by himself?	gs2	li	c	118
gsed2208	gs2lgc119	67.74	Can your child explain in words what common objects like a cup or chair are used for?	gs2	lg	c	119
gsed2208	gs2moc120	68.37	Can your child draw a straight line?	gs2	mo	c	120
gsed2208	gs2lgc121	69.48	Can your child say what he/she likes or dislikes (e.g., 'I like sweets')?	gs2	lg	c	121
gsed2208	gs2cgc122	69.55	If you show your child two objects or people of different size, can he/she tell you which one is the big one and which is the small one?	gs2	cg	c	122
gsed2208	gs2lgc123	69.72	Does your child regularly use describing words such as 'fast,' 'short,' 'hot,' 'fat,' or 'beautiful' correctly?	gs2	lg	c	123
gsed2208	gs2sec124	70.54	Does your child know to keep quiet when the situation requires it? (e.g., at ceremonies, when someone is asleep)	gs2	se	c	124
gsed2208	gs2lgc125	71.94	Does your child ask 'why' questions (e.g., 'Why are you tall?')?	gs2	lg	c	125
gsed2208	gs2moc126	72.23	Can your child stand on one foot WITHOUT any support for at least a few seconds?	gs2	mo	c	126
gsed2208	gs2cgc127	72.24	If you ask your child to give you three objects (e.g., stones, beans), does the child give you the correct amount?	gs2	cg	c	127
gsed2208	gs2cgc128	72.48	Does your child understand the term 'longest'? For example, if you ask him/her to choose 'which is the longest of 3 objects?' (e.g. 3 spoons or sticks), would he/she be able to choose the longest?	gs2	cg	c	128
gsed2208	gs2lgc129	72.64	Can your child talk about things that have happened in the past using correct language (e.g., 'Yesterday I played with my friend' or 'Last week she went to the market')?	gs2	lg	c	129
gsed2208	gs2lgc130	74.03	Can your child tell a story?	gs2	lg	c	130
gsed2208	gs2sec131	74.11	Can your child tell you when he/she is happy, angry, or sad?	gs2	se	c	131
gsed2208	gs2cgc132	74.43	Can the child name at least one color (e.g., red, blue, yellow)?	gs2	cg	c	132
gsed2208	gs2cgc133	74.57	Can your child count objects up to five  (e.g., fingers, people)?	gs2	cg	c	133
gsed2208	gs2moc134	74.67	If you draw a circle can your child do it, just as you did?	gs2	mo	c	134
gsed2208	gs2sec135	74.75	Can your child tell you when others are happy, angry, or sad?	gs2	se	c	135
gsed2208	gs2lgc136	74.91	Can your child talk about things that will happen in the future using correct language (e.g., 'Tomorrow he will attend school' or 'Next week we will go to the market')?	gs2	lg	c	136
gsed2208	gs2moc137	75.89	Can the child fasten and unfasten buttons without help?	gs2	mo	c	137
gsed2208	gs2lic138	76.6	Can your child dress him/herself completely (except for shoelaces, buttons and zippers)?	gs2	li	c	138
gsed2208	gs2sec139	79.27	Can your child say what others like or dislike (e.g., 'Mama doesn't like fruit,' Papa likes football)?	gs2	se	c	139
